angular_continuity,annular_relief_normalized,best_radius_ratio,candidate_id,centre_match,centre_shift_ratio,data_quality,diameter_km,followup_score,geology_boundary_coincidence,geology_boundary_crossings,geology_independence,geology_nearby_boundaries,geology_nearby_types,geometry_angular_coverage,geometry_relative_radial_mad,hough_percentile,lat,lon,name,native_diameter_pixels,radial_alignment,radius_km,radius_match,rank,relief_score,sample_cols,sample_rows,source_index,source_stride_x,source_stride_y,terrain_iqr_m,topography_score,topography_score_unweighted
0.875,0.8432911338908794,0.92,arc_1103,0.6003730411984044,0.1,1.0,76.24834496492694,0.8090550556572494,0.1921288184571197,2,0.8078711815428803,2,oceanic crust;passive margin,1.0,0.00522445301969432,1.0,56.103943921022136,-22.261479688280684,#1099,220.37404878174542,0.5171438426631252,38.12417248246347,0.7788007830714051,11,0.687548331756143,258,288,1103,2,1,155.974365234375,0.8093889688689946,0.8093889688689946
0.8194444444444444,0.39714239573257326,1.0200000000000002,arc_0235,1.0,0.0,1.0,36.27408151128864,0.8071366684281834,0.2000686779699145,2,0.7999313220300854,2,volcanic arc;wide rift,1.0,0.007353233549546276,1.0,43.25163658103335,-121.50620942410877,#235,91.73849573622148,0.21741100841699057,18.13704075564432,0.984496437005408,12,0.377501234265946,189,137,235,1,1,91.65084838867188,0.8091689456173905,0.8091689456173905
0.6805555555555556,0.383542863982047,1.0000000000000002,arc_0522,1.0,0.0,1.0,285.41872739785697,0.8054281269647054,0.04344074129645473,2,0.9565592587035453,3,orogenic belt;volcanic arc,1.0,0.014025758495683539,1.0,64.89129388081356,172.53415996633584,#517,945.6984425454677,0.031028077044189195,142.70936369892848,1.0,13,0.36578028254601747,364,360,522,7,3,169.49843788146973,0.7628013974999045,0.7628013974999045
0.7083333333333334,0.38180473535076287,0.92,arc_1214,1.0,0.0,1.0,134.73156175614304,0.8044846684410063,0.0,0,1.0,0,,1.0,0.00797978155778807,1.0,-22.03337539867558,178.52377783324613,#1214,302.0391443522438,0.13649861493966636,67.36578087807152,0.7788007830714051,14,0.36427375091353975,275,254,1214,2,2,122.3912353515625,0.7493393185141106,0.7493393185141106
0.7222222222222222,0.45657737079739413,1.0000000000000002,arc_0037,0.6003730411984044,0.1,1.0,76.83006933609774,0.8024859147939911,0.0,0,1.0,0,,1.0,0.006294820571969421,1.0,-25.611038226231305,23.27613624325525,#013,174.62804633660878,0.1833582634083728,38.41503466804887,1.0,15,0.42729057285636896,322,290,37,1,1,7.69183349609375,0.7467768138384502,0.7467768138384502
0.6527777777777778,0.3747178475012725,1.0200000000000002,arc_0308,0.6003730411984044,0.1,1.0,20.00066121992998,0.8017539988823941,0.0,0,1.0,0,,1.0,0.007298034812536519,1.0,18.929598496803802,9.098837353204358,#317,44.38572324767037,0.35544207065737443,10.00033060996499,0.984496437005408,16,0.358111455021829,80,76,308,1,1,170.5140380859375,0.7458384601056335,0.7458384601056335
0.9027777777777778,0.6093694632847032,0.9000000000000001,arc_1031,0.3604477885978211,0.1414213562373095,1.0,24.611505814587154,0.8015618718561752,0.0,0,1.0,0,,1.0,0.006728316345658232,1.0,-37.24096402574239,-65.34539600812306,#1030,59.53614882598945,0.42284467294184147,12.305752907293577,0.6766338461617297,17,0.5436830955795117,116,93,1031,1,1,28.162139892578125,0.7455921434053528,0.7455921434053528
0.6944444444444444,0.30945926612927094,0.9400000000000001,arc_0752,1.0,0.0,1.0,373.1979165615363,0.8004030416302812,0.0,0,1.0,0,,1.0,0.009994199157931403,1.0,22.64266814993074,160.91267383246316,#737,838.4592542238665,0.06231538846560756,186.59895828076816,0.8688150562628434,18,0.29994509135894704,382,353,752,4,4,494.8876953125,0.7441064636285657,0.7441064636285657
0.8472222222222222,0.09546901734176501,0.9800000000000001,arc_0284,0.6003730411984044,0.1,1.0,32.648968078808245,0.797286418059036,0.0,0,1.0,0,,1.0,0.0073456286040680776,1.0,-21.907005077503786,-46.5607069526764,#283,73.15939980449316,0.23515436432079384,16.324484039404123,0.9844964370054086,19,0.09518002540318513,133,123,284,1,1,155.8173828125,0.7401107923833795,0.7401107923833795
0.5555555555555556,0.3281255560271605,1.0400000000000003,arc_0605,1.0,0.0,1.0,44.901273678746655,0.790975564382275,0.0,0,1.0,2,accretionary complex;passive margin,1.0,0.004742425884454056,1.0,64.19981714167872,-153.36086735654683,#592,146.9003856529125,0.07348812840805007,22.450636839373328,0.939413062813475,20,0.3168355013339755,195,170,605,2,1,153.50662231445312,0.73201995433625,0.73201995433625
